dagF13.txt 3_2x4.txt True 0.04608294930875576 0.07 570.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1] 
dagF13.txt 3_2x4.txt True 0.07834101382488479 0.1 539.0 [1, 1, 6, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1] 
dagF13.txt 3_2x4.txt True 0.07834101382488479 0.15 539.0 [1, 1, 6, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1] 
dagF13.txt 3_2x4.txt True 0.1336405529953917 0.2 531.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 5, 7, 1, 1, 1, 5, 1, 1, 1, 1, 3, 1, 1, 7, 1, 3, 5, 1] 
dagF13.txt 3_2x4.txt True 0.1336405529953917 0.3 531.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 5, 7, 1, 1, 1, 5, 1, 1, 1, 1, 3, 1, 1, 7, 1, 3, 5, 1] 
dagF13.txt 3_2x4.txt True 0.1336405529953917 0.4 531.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 5, 7, 1, 1, 1, 5, 1, 1, 1, 1, 3, 1, 1, 7, 1, 3, 5, 1] 
dagF13.txt 3_2x4.txt True 0.4423963133640553 0.5 218.5 [3, 3, 3, 5, 1, 5, 1, 3, 5, 1, 5, 5, 5, 5, 5, 1, 3, 1, 1, 1, 3, 5, 5, 1, 5, 3, 1, 5, 3, 5, 5, 7, 3, 5, 7, 5, 3, 3, 3, 7, 4, 1, 1, 5, 3, 7, 7, 5, 5, 4, 3, 3, 7, 7, 5, 7, 7, 5, 5, 7, 7, 3, 5, 4, 7, 3, 7, 7, 4, 7, 3, 3, 7, 5, 5] 
dagF13.txt 3_2x4.txt True 0.4792626728110599 0.6 152.25 [5, 5, 7, 1, 5, 5, 5, 5, 7, 1, 1, 7, 7, 5, 1, 6, 5, 5, 1, 1, 5, 7, 7, 5, 7, 5, 5, 7, 7, 7, 1, 1, 5, 7, 2, 7, 3, 3, 3, 6, 7, 5, 5, 3, 1, 1, 3, 3, 2, 1, 3, 3, 3, 3, 3, 1, 1, 1, 6, 3, 3, 3, 2, 1, 1, 1, 3, 3, 5, 3, 3, 3, 1, 1, 3] 
dagF13.txt 3_2x4.txt True 0.6129032258064516 0.7 162.25 [1, 3, 3, 5, 3, 3, 1, 3, 3, 3, 1, 5, 5, 3, 1, 0, 1, 4, 0, 3, 3, 3, 5, 2, 5, 1, 1, 5, 3, 3, 1, 6, 1, 3, 7, 5, 7, 7, 3, 7, 5, 4, 0, 7, 1, 5, 7, 1, 7, 5, 7, 5, 7, 1, 1, 6, 5, 3, 7, 7, 1, 7, 6, 5, 5, 1, 7, 5, 6, 7, 4, 7, 1, 3, 1] 
dagF13.txt 3_2x4.txt True 0.7373271889400922 1 148.0 [3, 5, 5, 4, 7, 5, 3, 3, 5, 3, 5, 3, 5, 6, 5, 1, 7, 1, 7, 1, 6, 5, 5, 1, 5, 7, 5, 7, 7, 6, 5, 7, 4, 4, 5, 5, 3, 1, 7, 1, 2, 5, 1, 4, 1, 1, 1, 3, 7, 7, 2, 2, 7, 5, 3, 3, 3, 7, 0, 7, 3, 1, 1, 3, 3, 1, 7, 7, 3, 1, 0, 1, 3, 6, 0] 
dagF13.txt 3_2x2.txt True 0.04608294930875576 0.07 760.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0] 
dagF13.txt 3_2x2.txt True 0.07834101382488479 0.1 718.6666666666666 [0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0] 
dagF13.txt 3_2x2.txt True 0.07834101382488479 0.15 718.6666666666666 [0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0] 
dagF13.txt 3_2x2.txt True 0.10138248847926268 0.2 717.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 3, 0, 3, 2, 0] 
