dagF32.txt 3_2x4.txt True 0.058823529411764705 0.07 508.75 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 1, 1] 
dagF32.txt 3_2x4.txt True 0.058823529411764705 0.1 508.75 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 1, 1] 
dagF32.txt 3_2x4.txt True 0.10407239819004525 0.15 487.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2] 
dagF32.txt 3_2x4.txt True 0.14479638009049775 0.2 487.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 6, 1, 1, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 7, 6, 1, 1, 1, 1, 1, 1, 7, 7] 
dagF32.txt 3_2x4.txt True 0.14479638009049775 0.3 487.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 6, 1, 1, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 7, 6, 1, 1, 1, 1, 1, 1, 7, 7] 
dagF32.txt 3_2x4.txt True 0.14479638009049775 0.4 487.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 6, 1, 1, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 7, 6, 1, 1, 1, 1, 1, 1, 7, 7] 
dagF32.txt 3_2x4.txt True 0.40271493212669685 0.5 171.0 [7, 7, 5, 7, 7, 5, 5, 5, 7, 7, 5, 5, 5, 7, 7, 5, 7, 5, 7, 5, 7, 5, 7, 7, 5, 5, 5, 5, 5, 5, 0, 7, 5, 5, 7, 7, 7, 1, 5, 1, 1, 7, 5, 1, 1, 1, 7, 3, 1, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 3, 1, 3, 3, 0, 1, 3, 3] 
dagF32.txt 3_2x4.txt True 0.5158371040723982 0.6 152.0 [4, 5, 1, 5, 3, 3, 0, 1, 1, 1, 1, 1, 3, 4, 2, 5, 2, 3, 3, 3, 3, 1, 5, 1, 1, 1, 3, 1, 1, 1, 3, 3, 1, 3, 3, 1, 2, 5, 1, 7, 5, 3, 3, 3, 7, 3, 1, 7, 5, 5, 1, 5, 3, 5, 5, 7, 5, 5, 1, 7, 7, 3, 5, 7, 7, 1, 5, 5, 3, 7, 7, 6, 5, 7, 7] 
dagF32.txt 3_2x4.txt True 0.49321266968325794 0.7 143.5 [1, 1, 3, 1, 3, 3, 7, 2, 1, 1, 3, 1, 3, 1, 0, 3, 1, 7, 3, 3, 3, 3, 1, 1, 7, 7, 3, 2, 7, 6, 0, 7, 1, 3, 3, 2, 2, 5, 7, 5, 0, 3, 3, 5, 5, 5, 7, 1, 5, 5, 6, 5, 5, 7, 5, 1, 7, 7, 4, 5, 5, 5, 5, 4, 1, 6, 5, 7, 5, 5, 5, 5, 7, 4, 4] 
dagF32.txt 3_2x4.txt True 0.746606334841629 1 130.75 [3, 5, 5, 7, 3, 5, 1, 7, 5, 3, 5, 7, 7, 7, 7, 5, 1, 3, 1, 7, 5, 4, 7, 1, 5, 1, 5, 7, 3, 5, 0, 3, 7, 3, 3, 1, 1, 3, 1, 3, 5, 1, 0, 5, 5, 1, 3, 1, 2, 7, 4, 5, 7, 1, 3, 7, 5, 6, 7, 3, 1, 3, 0, 4, 2, 6, 7, 3, 1, 6, 4, 1, 5, 2, 6] 
