dagB10.txt 3_2x4.txt True 0.030864197530864196 0.07 404.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1] 
dagB10.txt 3_2x4.txt True 0.08024691358024691 0.1 387.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1] 
dagB10.txt 3_2x4.txt True 0.09876543209876543 0.15 376.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 5, 1] 
dagB10.txt 3_2x4.txt True 0.09876543209876543 0.2 376.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 5, 1] 
dagB10.txt 3_2x4.txt True 0.09876543209876543 0.3 376.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 5, 1] 
dagB10.txt 3_2x4.txt True 0.09876543209876543 0.4 376.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 5, 1] 
dagB10.txt 3_2x4.txt True 0.4567901234567901 0.5 158.5 [1, 1, 1, 5, 1, 3, 5, 1, 5, 7, 1, 3, 5, 1, 7, 1, 7, 7, 5, 1, 5, 1, 1, 1, 5, 3, 7, 5, 1, 1, 5, 7, 3, 7, 1, 5, 1, 1, 7, 1, 7, 5, 3, 7, 1, 1, 5, 5, 3, 3, 3, 3, 3, 7, 7] 
dagB10.txt 3_2x4.txt True 0.5 0.6 183.0 [1, 1, 3, 3, 3, 7, 7, 1, 0, 3, 1, 1, 3, 1, 4, 3, 3, 3, 7, 3, 7, 3, 3, 1, 0, 0, 3, 3, 1, 3, 1, 1, 7, 4, 3, 3, 3, 1, 3, 0, 3, 7, 3, 1, 0, 3, 4, 1, 1, 7, 1, 4, 3, 1, 1] 
dagB10.txt 3_2x4.txt True 0.5 0.7 118.5 [7, 5, 3, 5, 7, 6, 1, 7, 1, 3, 7, 1, 5, 7, 3, 5, 1, 3, 1, 7, 1, 7, 5, 7, 1, 1, 3, 5, 7, 5, 1, 3, 6, 3, 5, 5, 5, 5, 3, 3, 1, 1, 5, 3, 5, 5, 1, 1, 1, 6, 1, 7, 5, 3, 3] 
dagB10.txt 3_2x4.txt True 0.8024691358024691 1 93.0 [3, 6, 5, 1, 3, 3, 5, 4, 2, 3, 1, 7, 5, 2, 1, 3, 1, 1, 3, 5, 7, 1, 5, 7, 3, 4, 1, 5, 3, 5, 1, 5, 7, 3, 3, 1, 1, 7, 3, 5, 7, 6, 7, 0, 5, 7, 1, 7, 3, 4, 7, 5, 6, 0, 5] 
