dagQ32.txt 3_2x4.txt 0.3975694444444444 0.4 339.0 [3, 3, 3, 3, 3, 3, 5, 3, 5, 5, 3, 3, 3, 7, 5, 5, 3, 3, 3, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3, 5, 5, 5, 5, 3, 5, 3, 3, 5, 5, 6, 5, 5, 5, 3, 6, 7, 3, 5, 7, 5, 3, 6, 5, 6, 5, 6, 7, 6, 7, 7, 7, 6, 5, 6, 6, 6, 6, 7, 6, 7, 6, 6, 6, 7, 6, 6, 7, 7, 7, 7, 7, 6, 6, 7, 6, 6, 7, 6, 7, 1, 7, 7, 7, 7, 0, 1, 1, 1, 1, 6, 0, 6, 0, 0, 1, 1, 1, 6, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 1, 0, 0, 4, 4, 0, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 2, 4, 4, 4, 0, 4, 4, 0, 4, 2, 2, 4, 4, 2, 0, 2, 4, 4, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2] 
dagQ32.txt 3_2x4.txt 0.4600694444444444 0.5 276.0 [5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 4, 4, 4, 5, 5, 5, 5, 4, 5, 4, 2, 0, 5, 4, 4, 4, 5, 4, 4, 5, 4, 7, 4, 4, 4, 4, 6, 4, 5, 4, 4, 7, 7, 4, 4, 4, 7, 4, 7, 4, 6, 4, 6, 6, 6, 7, 4, 6, 0, 4, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 6, 7, 6, 6, 7, 7, 1, 6, 6, 6, 7, 7, 7, 6, 6, 7, 2, 7, 6, 1, 7, 1, 7, 2, 1, 2, 7, 2, 7, 1, 2, 1, 2, 2, 6, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 1, 1, 2, 2, 2, 3, 1, 1, 2, 1, 1, 1, 3, 3, 1, 2, 2, 2, 3, 2, 2, 3, 6, 3, 3, 0, 0, 3, 3, 4, 1, 2, 6, 3, 0, 0, 0, 3, 3, 4, 3, 0, 3, 3, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0] 
dagQ32.txt 3_2x4.txt 0.4600694444444444 0.55 276.0 [5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 4, 4, 4, 5, 5, 5, 5, 4, 5, 4, 2, 0, 5, 4, 4, 4, 5, 4, 4, 5, 4, 7, 4, 4, 4, 4, 6, 4, 5, 4, 4, 7, 7, 4, 4, 4, 7, 4, 7, 4, 6, 4, 6, 6, 6, 7, 4, 6, 0, 4, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 6, 7, 6, 6, 7, 7, 1, 6, 6, 6, 7, 7, 7, 6, 6, 7, 2, 7, 6, 1, 7, 1, 7, 2, 1, 2, 7, 2, 7, 1, 2, 1, 2, 2, 6, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 1, 1, 2, 2, 2, 3, 1, 1, 2, 1, 1, 1, 3, 3, 1, 2, 2, 2, 3, 2, 2, 3, 6, 3, 3, 0, 0, 3, 3, 4, 1, 2, 6, 3, 0, 0, 0, 3, 3, 4, 3, 0, 3, 3, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0] 
dagQ32.txt 3_2x4.txt 0.4670138888888889 0.6 275.6666666666667 [3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 2, 1, 3, 3, 1, 3, 3, 1, 3, 1, 4, 0, 3, 0, 3, 3, 1, 1, 3, 1, 1, 1, 2, 5, 1, 1, 4, 1, 1, 1, 3, 5, 5, 1, 5, 1, 1, 1, 5, 5, 4, 0, 4, 4, 4, 5, 1, 4, 0, 5, 4, 4, 4, 4, 4, 5, 5, 5, 4, 4, 4, 5, 4, 4, 5, 5, 0, 4, 4, 4, 5, 5, 5, 4, 4, 5, 0, 5, 4, 0, 5, 6, 5, 0, 0, 0, 5, 4, 5, 6, 6, 6, 6, 0, 4, 6, 6, 6, 6, 2, 6, 6, 0, 6, 0, 0, 6, 6, 6, 6, 0, 6, 0, 2, 6, 6, 6, 6, 6, 6, 2, 2, 6, 2, 0, 0, 6, 0, 6, 6, 0, 6, 0, 2, 7, 7, 2, 2, 7, 7, 6, 0, 2, 7, 7, 2, 2, 7, 7, 2, 2, 2, 2, 7, 7, 2, 7, 2, 7, 2, 7, 2, 7, 2, 6, 2, 7, 2, 2, 2, 2, 7, 2, 7, 7, 7] 
dagQ32.txt 3_2x4.txt 0.4479166666666667 0.45 276.3333333333333 [0, 0, 0, 0, 0, 7, 7, 0, 7, 0, 0, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 7, 7, 0, 2, 2, 0, 0, 0, 0, 7, 7, 0, 7, 7, 7, 0, 6, 7, 7, 6, 7, 7, 0, 7, 0, 6, 6, 6, 7, 7, 0, 6, 0, 7, 0, 4, 4, 4, 6, 7, 4, 6, 6, 4, 4, 4, 4, 4, 6, 6, 6, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 4, 6, 6, 2, 3, 3, 4, 3, 6, 4, 3, 2, 3, 2, 4, 2, 4, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 2, 2, 5, 1, 2, 0, 3, 3, 2, 1, 1, 2, 4, 2, 2, 1, 5, 5, 1, 6, 2, 5, 0, 2, 1, 5, 5, 1, 1, 5, 1, 1, 1, 1, 1, 5, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 6, 1, 5, 1, 1, 1, 1, 5, 6, 5, 5, 5] 
dagQ32.txt 3_2x4.txt 0.4479166666666667 0.65 276.3333333333333 [0, 0, 0, 0, 0, 7, 7, 0, 7, 0, 0, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 7, 7, 0, 2, 2, 0, 0, 0, 0, 7, 7, 0, 7, 7, 7, 0, 6, 7, 7, 6, 7, 7, 0, 7, 0, 6, 6, 6, 7, 7, 0, 6, 0, 7, 0, 4, 4, 4, 6, 7, 4, 6, 6, 4, 4, 4, 4, 4, 6, 6, 6, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 4, 6, 6, 2, 3, 3, 4, 3, 6, 4, 3, 2, 3, 2, 4, 2, 4, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 2, 2, 5, 1, 2, 0, 3, 3, 2, 1, 1, 2, 4, 2, 2, 1, 5, 5, 1, 6, 2, 5, 0, 2, 1, 5, 5, 1, 1, 5, 1, 1, 1, 1, 1, 5, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 6, 1, 5, 1, 1, 1, 1, 5, 6, 5, 5, 5] 
dagQ32.txt 3_2x4.txt 0.4479166666666667 0.7 276.3333333333333 [0, 0, 0, 0, 0, 7, 7, 0, 7, 0, 0, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 7, 7, 0, 2, 2, 0, 0, 0, 0, 7, 7, 0, 7, 7, 7, 0, 6, 7, 7, 6, 7, 7, 0, 7, 0, 6, 6, 6, 7, 7, 0, 6, 0, 7, 0, 4, 4, 4, 6, 7, 4, 6, 6, 4, 4, 4, 4, 4, 6, 6, 6, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 4, 6, 6, 2, 3, 3, 4, 3, 6, 4, 3, 2, 3, 2, 4, 2, 4, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 2, 2, 5, 1, 2, 0, 3, 3, 2, 1, 1, 2, 4, 2, 2, 1, 5, 5, 1, 6, 2, 5, 0, 2, 1, 5, 5, 1, 1, 5, 1, 1, 1, 1, 1, 5, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 6, 1, 5, 1, 1, 1, 1, 5, 6, 5, 5, 5] 
dagQ32.txt 3_2x4.txt 0.4600694444444444 0.9 276.0 [5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 4, 4, 4, 5, 5, 5, 5, 4, 5, 4, 2, 0, 5, 4, 4, 4, 5, 4, 4, 5, 4, 7, 4, 4, 4, 4, 6, 4, 5, 4, 4, 7, 7, 4, 4, 4, 7, 4, 7, 4, 6, 4, 6, 6, 6, 7, 4, 6, 0, 4, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 6, 7, 6, 6, 7, 7, 1, 6, 6, 6, 7, 7, 7, 6, 6, 7, 2, 7, 6, 1, 7, 1, 7, 2, 1, 2, 7, 2, 7, 1, 2, 1, 2, 2, 6, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 1, 1, 2, 2, 2, 3, 1, 1, 2, 1, 1, 1, 3, 3, 1, 2, 2, 2, 3, 2, 2, 3, 6, 3, 3, 0, 0, 3, 3, 4, 1, 2, 6, 3, 0, 0, 0, 3, 3, 4, 3, 0, 3, 3, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0] 
dagQ32.txt 3_2x4.txt 0.4670138888888889 0.8 275.6666666666667 [5, 5, 5, 5, 3, 3, 5, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 3, 5, 5, 3, 3, 5, 4, 0, 3, 0, 5, 5, 3, 3, 5, 3, 3, 5, 2, 0, 3, 3, 0, 3, 4, 5, 3, 5, 0, 0, 0, 3, 5, 5, 0, 5, 3, 0, 4, 4, 6, 0, 3, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 6, 4, 4, 0, 0, 6, 0, 4, 4, 6, 0, 4, 0, 0, 7, 0, 6, 4, 6, 4, 6, 6, 7, 6, 7, 6, 6, 6, 7, 7, 7, 6, 6, 7, 7, 6, 7, 6, 6, 2, 6, 7, 7, 6, 7, 6, 2, 7, 6, 7, 7, 7, 7, 2, 2, 7, 2, 6, 7, 1, 7, 7, 2, 4, 2, 1, 2, 1, 1, 2, 4, 7, 1, 2, 6, 2, 1, 1, 2, 2, 0, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 6, 1, 1, 1] 
dagQ32.txt 3_2x4.txt 0.4583333333333333 1 276.3333333333333 [7, 6, 7, 0, 7, 7, 6, 7, 7, 7, 7, 7, 6, 6, 6, 7, 6, 7, 7, 7, 7, 7, 6, 6, 2, 0, 7, 6, 6, 6, 7, 6, 6, 7, 7, 6, 6, 5, 6, 7, 5, 5, 7, 6, 6, 5, 6, 5, 6, 1, 6, 6, 5, 6, 1, 6, 1, 1, 6, 5, 6, 1, 0, 5, 1, 1, 1, 1, 1, 5, 5, 5, 1, 1, 4, 5, 1, 1, 5, 5, 5, 6, 1, 1, 5, 5, 1, 2, 1, 5, 0, 5, 4, 5, 5, 3, 0, 0, 3, 0, 1, 6, 1, 3, 0, 3, 0, 0, 1, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 0, 2, 0, 4, 3, 0, 3, 0, 4, 0, 3, 0, 3, 3, 3, 4, 4, 3, 0, 0, 4, 3, 4, 4, 0, 4, 3, 3, 4, 2, 4, 4, 4, 3, 4, 4, 3, 4, 2, 2, 4, 4, 2, 3, 2, 4, 4, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2] 
