dagJ26.txt 1234x1.txt True 0.6458923512747875 0.9 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 1 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.49291784702549574 0.5 670.0 [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 3, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.5977337110481586 0.6 607.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 1, 1, 1, 3, 1, 0, 3, 0, 1, 1, 0, 3, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.7 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.8 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.9 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 1 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.49291784702549574 0.5 670.0 [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 3, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.5977337110481586 0.6 607.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 1, 1, 1, 3, 1, 0, 3, 0, 1, 1, 0, 3, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.7 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.8 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.9 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 1 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.49291784702549574 0.5 670.0 [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 3, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.5977337110481586 0.6 607.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 1, 1, 1, 3, 1, 0, 3, 0, 1, 1, 0, 3, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.7 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.8 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.9 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 1 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.49291784702549574 0.5 670.0 [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 3, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.5977337110481586 0.6 607.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 1, 1, 1, 3, 1, 0, 3, 0, 1, 1, 0, 3, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.7 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.8 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
dagJ26.txt 1234x1.txt True 0.6458923512747875 0.9 350.0 [0, 1, 3, 0, 0, 1, 0, 0, 3, 0, 3, 2, 0, 0, 3, 3, 3, 0, 3, 0, 3, 3, 0, 1, 2, 1, 1, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3, 2, 0, 1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2] 
