dagN7.txt 1234x1.txt True 0.4863157894736842 0.9 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 1 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.5 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.6 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.7 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.8 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.9 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 1 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.5 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.6 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.7 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.8 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.9 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 1 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.5 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
dagN7.txt 1234x1.txt True 0.4863157894736842 0.6 437.3333333333333 [3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 2, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0] 
