dagC25.txt 3_2x4.txt True 0.056818181818181816 0.07 431.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 7, 1, 1, 1, 3, 1] 
dagC25.txt 3_2x4.txt True 0.07386363636363637 0.1 413.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 7, 1, 7, 1, 1, 1, 3, 1] 
dagC25.txt 3_2x4.txt True 0.11363636363636363 0.15 403.25 [1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 7, 1, 3, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 6, 5, 1, 1, 1, 1, 1, 3] 
dagC25.txt 3_2x4.txt True 0.11363636363636363 0.2 403.25 [1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 7, 1, 3, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 6, 5, 1, 1, 1, 1, 1, 3] 
dagC25.txt 3_2x4.txt True 0.11363636363636363 0.3 403.25 [1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 7, 1, 3, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 6, 5, 1, 1, 1, 1, 1, 3] 
dagC25.txt 3_2x4.txt True 0.11363636363636363 0.4 403.25 [1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 7, 1, 3, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 6, 5, 1, 1, 1, 1, 1, 3] 
dagC25.txt 3_2x4.txt True 0.4147727272727273 0.5 169.0 [1, 1, 3, 3, 1, 7, 3, 5, 3, 3, 5, 3, 6, 3, 3, 3, 3, 1, 3, 3, 1, 1, 3, 7, 1, 3, 3, 7, 3, 5, 5, 7, 5, 3, 3, 3, 5, 7, 7, 5, 5, 7, 2, 5, 3, 7, 5, 7, 3, 6, 3, 5, 7, 3, 7, 4, 7, 5, 6, 5] 
dagC25.txt 3_2x4.txt True 0.4715909090909091 0.6 138.5 [1, 7, 5, 3, 5, 1, 7, 7, 5, 5, 3, 3, 1, 3, 5, 7, 3, 1, 7, 5, 5, 5, 5, 5, 7, 3, 7, 7, 5, 5, 1, 7, 1, 3, 5, 3, 5, 1, 3, 3, 1, 7, 7, 5, 5, 1, 3, 7, 3, 1, 5, 3, 7, 3, 7, 1, 1, 5, 1, 1] 
dagC25.txt 3_2x4.txt True 0.5170454545454546 0.7 137.0 [7, 4, 7, 1, 1, 3, 5, 1, 7, 7, 2, 1, 2, 7, 1, 1, 7, 1, 4, 1, 1, 1, 7, 3, 4, 7, 7, 3, 7, 5, 5, 3, 5, 5, 7, 7, 3, 3, 3, 3, 5, 3, 1, 3, 2, 3, 5, 3, 7, 3, 7, 3, 3, 5, 3, 5, 3, 3, 5, 5] 
dagC25.txt 3_2x4.txt True 0.7159090909090909 1 118.0 [5, 5, 5, 7, 3, 1, 5, 1, 7, 5, 1, 3, 3, 7, 3, 4, 0, 4, 5, 2, 5, 7, 5, 7, 7, 0, 5, 1, 5, 3, 2, 3, 4, 6, 7, 7, 1, 1, 1, 1, 5, 3, 7, 1, 5, 6, 0, 3, 3, 7, 2, 1, 3, 6, 3, 5, 1, 7, 3, 7] 
dagC25.txt 3_2x2.txt True 0.056818181818181816 0.07 575.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0] 
dagC25.txt 3_2x2.txt True 0.07386363636363637 0.1 550.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 3, 0, 0, 0, 1, 0] 
dagC25.txt 3_2x2.txt True 0.11363636363636363 0.15 537.6666666666666 [0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 0, 0, 0, 0, 1] 
