dagH61.txt 3_2x4.txt True 0.05952380952380952 0.07 612.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 3, 3, 7, 7, 7, 3, 7] 
dagH61.txt 3_2x4.txt True 0.09126984126984126 0.1 567.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 1, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 1, 7, 7, 7, 1, 7, 2, 2, 1, 7, 7, 7, 2, 7] 
dagH61.txt 3_2x4.txt True 0.09126984126984126 0.15 567.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 1, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 1, 7, 7, 7, 1, 7, 2, 2, 1, 7, 7, 7, 2, 7] 
dagH61.txt 3_2x4.txt True 0.13095238095238096 0.2 545.0 [0, 7, 7, 7, 7, 7, 7, 7, 0, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 1, 7, 7, 7, 7, 7, 3, 3, 7, 7, 7, 7, 3, 7] 
dagH61.txt 3_2x4.txt True 0.17063492063492064 0.3 525.75 [1, 7, 7, 7, 7, 7, 7, 0, 1, 7, 1, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 3, 7, 7, 7, 3, 7, 2, 1, 7, 7, 3, 7, 7, 2, 7, 7, 7, 7, 7, 7, 3] 
dagH61.txt 3_2x4.txt True 0.17063492063492064 0.4 525.75 [1, 7, 7, 7, 7, 7, 7, 0, 1, 7, 1, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 3, 7, 7, 7, 3, 7, 2, 1, 7, 7, 3, 7, 7, 2, 7, 7, 7, 7, 7, 7, 3] 
dagH61.txt 3_2x4.txt True 0.17063492063492064 0.5 525.75 [1, 7, 7, 7, 7, 7, 7, 0, 1, 7, 1, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 3, 7, 7, 7, 3, 7, 2, 1, 7, 7, 3, 7, 7, 2, 7, 7, 7, 7, 7, 7, 3] 
dagH61.txt 3_2x4.txt True 0.503968253968254 0.6 181.5 [6, 7, 1, 5, 5, 6, 7, 5, 6, 5, 1, 1, 7, 5, 4, 7, 7, 5, 7, 7, 1, 5, 6, 5, 5, 7, 2, 5, 7, 5, 3, 7, 1, 7, 3, 5, 2, 7, 7, 4, 1, 5, 3, 3, 3, 7, 5, 7, 1, 3, 7, 3, 5, 1, 7, 7, 3, 3, 7, 1, 1, 7, 7, 3, 1, 7, 7, 7, 1, 3, 1, 1, 5, 7, 1, 1, 7, 1, 3, 1, 7, 1, 7, 1, 1] 
dagH61.txt 3_2x4.txt True 0.4880952380952381 0.7 177.5 [3, 1, 3, 3, 2, 3, 3, 2, 3, 3, 3, 1, 3, 3, 3, 3, 0, 2, 3, 0, 1, 1, 3, 3, 2, 3, 7, 3, 3, 3, 1, 3, 1, 3, 5, 3, 7, 1, 0, 0, 1, 1, 5, 5, 5, 5, 1, 1, 7, 1, 0, 5, 5, 7, 5, 5, 1, 5, 5, 1, 1, 5, 5, 5, 7, 5, 5, 4, 7, 5, 5, 1, 1, 5, 7, 5, 5, 7, 4, 5, 4, 7, 4, 5, 7] 
dagH61.txt 3_2x4.txt True 0.6309523809523809 1 144.25 [5, 7, 6, 3, 3, 7, 7, 5, 6, 6, 3, 1, 5, 7, 7, 7, 5, 1, 5, 5, 7, 4, 5, 1, 6, 7, 4, 4, 5, 7, 1, 5, 7, 5, 1, 7, 1, 5, 5, 5, 7, 1, 5, 5, 3, 5, 5, 5, 3, 0, 7, 5, 1, 3, 2, 1, 1, 1, 5, 7, 3, 1, 5, 5, 3, 7, 1, 0, 2, 7, 1, 3, 3, 2, 3, 1, 3, 3, 1, 2, 7, 3, 0, 1, 3] 
dagH61.txt 3_2x2.txt True 0.05952380952380952 0.07 816.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2] 
dagH61.txt 3_2x2.txt True 0.08333333333333333 0.1 756.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0] 
dagH61.txt 3_2x2.txt True 0.08333333333333333 0.15 756.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0] 
dagH61.txt 3_2x2.txt True 0.13095238095238096 0.2 726.6666666666666 [0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2] 
dagH61.txt 3_2x2.txt True 0.1626984126984127 0.3 701.0 [0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1] 
dagH61.txt 3_2x2.txt True 0.1626984126984127 0.4 701.0 [0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1] 
dagH61.txt 3_2x2.txt True 0.1626984126984127 0.5 701.0 [0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1] 
dagH61.txt 3_2x2.txt True 0.38095238095238093 0.6 330.6666666666667 [2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 1, 3, 2, 3, 0, 2, 2, 2, 0, 3, 1, 0, 2, 3, 2, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0] 
dagH61.txt 3_2x2.txt True 0.42857142857142855 0.7 289.6666666666667 [1, 1, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 0, 2, 2, 2, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 2, 3, 0, 1, 2, 0, 2, 2, 3, 2, 3, 3, 0, 2, 3, 0, 0, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 0, 0, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2] 
dagH61.txt 3_2x2.txt True 0.4603174603174603 1 277.6666666666667 [3, 2, 3, 3, 0, 2, 2, 2, 3, 3, 0, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 0, 3, 2, 3, 3, 2, 2, 0, 2, 2, 3, 0, 2, 3, 2, 2, 2, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1] 
