dagR43.txt 3_2x4.txt True 0.034653465346534656 0.07 1483.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dagR43.txt 3_2x4.txt True 0.09075907590759076 0.1 1346.25 [7, 7, 7, 7, 7, 1, 7, 7, 1, 1, 1, 1, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 7, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 7, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1] 
dagR43.txt 3_2x4.txt True 0.11056105610561057 0.15 1370.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 7, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0] 
dagR43.txt 3_2x4.txt True 0.15676567656765678 0.2 1236.5 [1, 1, 1, 7, 7, 1, 7, 1, 1, 1, 1, 1, 1, 7, 7, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 1, 0, 1, 1, 1, 1, 5, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 0, 6, 0, 3, 1, 1, 0, 5, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 3, 0, 0, 1, 1, 1, 1, 1, 3, 5, 0, 1, 1, 1, 6, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 3, 1, 1, 5, 0, 7] 
dagR43.txt 3_2x4.txt True 0.18811881188118812 0.3 1054.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 6, 5, 1, 1, 1, 1, 1, 2, 1, 6, 1, 5, 1, 1, 4, 1, 4, 3, 4, 6, 2, 2, 4, 7, 1, 2, 7, 3, 1, 2, 2, 2, 2, 0, 3, 2, 2, 2, 2, 5, 7, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 7, 0, 2, 2, 4, 2, 5, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0] 
dagR43.txt 3_2x4.txt True 0.18811881188118812 0.4 1054.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 6, 5, 1, 1, 1, 1, 1, 2, 1, 6, 1, 5, 1, 1, 4, 1, 4, 3, 4, 6, 2, 2, 4, 7, 1, 2, 7, 3, 1, 2, 2, 2, 2, 0, 3, 2, 2, 2, 2, 5, 7, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 7, 0, 2, 2, 4, 2, 5, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0] 
dagR43.txt 3_2x4.txt True 0.18811881188118812 0.5 1054.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 6, 5, 1, 1, 1, 1, 1, 2, 1, 6, 1, 5, 1, 1, 4, 1, 4, 3, 4, 6, 2, 2, 4, 7, 1, 2, 7, 3, 1, 2, 2, 2, 2, 0, 3, 2, 2, 2, 2, 5, 7, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 7, 0, 2, 2, 4, 2, 5, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0] 
dagR43.txt 3_2x4.txt True 0.4537953795379538 0.6 347.75 [7, 4, 1, 7, 7, 6, 4, 7, 1, 1, 1, 6, 7, 7, 7, 7, 4, 4, 1, 6, 1, 1, 1, 1, 1, 6, 4, 1, 3, 6, 7, 1, 6, 3, 1, 4, 7, 3, 6, 3, 7, 7, 1, 3, 7, 7, 7, 4, 7, 3, 7, 3, 7, 4, 7, 7, 3, 7, 5, 4, 7, 7, 7, 5, 7, 7, 3, 5, 5, 7, 7, 7, 4, 1, 7, 5, 5, 5, 7, 5, 1, 5, 5, 5, 1, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 3, 1, 1, 1, 5, 5, 1, 5, 1, 3, 3, 5, 1, 0, 3, 5, 2, 5, 1, 3, 1, 3, 1, 1, 3, 1, 1, 3, 3, 0, 1, 5, 3, 2, 1, 3, 3, 3, 5, 3, 3, 3, 1, 3, 3, 3, 3, 2, 0, 1, 3, 5, 0, 1, 3, 3, 5, 2, 3, 3, 5, 7, 5, 2, 7, 7, 3, 2, 5, 3, 0, 5, 7, 5, 7, 5, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7, 5, 3, 7, 7, 5, 3, 3, 5, 3, 2, 5, 7, 7, 5, 3, 7] 
dagR43.txt 3_2x4.txt True 0.49174917491749176 0.7 335.5 [3, 3, 3, 6, 1, 3, 1, 1, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 1, 6, 1, 6, 5, 2, 3, 1, 3, 6, 3, 2, 6, 3, 2, 3, 3, 3, 5, 3, 3, 3, 5, 3, 1, 3, 3, 5, 3, 3, 1, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 5, 3, 5, 3, 2, 3, 5, 5, 5, 1, 3, 1, 7, 5, 5, 7, 5, 1, 2, 1, 5, 2, 5, 0, 7, 7, 7, 1, 7, 5, 5, 5, 2, 5, 7, 7, 7, 0, 7, 7, 3, 5, 5, 7, 7, 7, 7, 7, 5, 5, 5, 7, 3, 3, 0, 6, 7, 7, 1, 1, 1, 5, 4, 1, 7, 7, 6, 1, 7, 7, 7, 1, 5, 1, 1, 5, 7, 7, 7, 1, 1, 5, 7, 7, 7, 7, 7, 1, 7, 7, 0, 5, 1, 7, 7, 7, 1, 5, 1, 7, 1, 5, 5, 1, 7, 7, 4, 1, 4, 5, 7, 5, 5, 4, 5, 0, 4, 5, 5, 7, 5, 4, 1, 4, 7, 5, 5, 5, 4, 0, 4, 4, 5, 7, 5, 5, 5, 0, 1] 
dagR43.txt 3_2x4.txt True 0.7062706270627063 1 319.5 [1, 5, 7, 1, 5, 7, 7, 7, 6, 5, 7, 3, 7, 1, 5, 1, 6, 5, 7, 6, 7, 7, 6, 7, 7, 7, 1, 5, 7, 7, 7, 7, 6, 7, 7, 7, 5, 7, 7, 7, 7, 5, 5, 7, 1, 5, 6, 7, 5, 4, 1, 3, 1, 7, 4, 7, 3, 5, 5, 7, 7, 0, 6, 7, 5, 2, 6, 3, 6, 0, 5, 7, 7, 5, 0, 3, 5, 6, 1, 1, 2, 3, 1, 1, 3, 1, 3, 5, 4, 5, 5, 3, 2, 3, 3, 5, 1, 7, 7, 3, 5, 0, 3, 3, 5, 5, 1, 3, 1, 5, 4, 3, 5, 7, 7, 3, 2, 3, 5, 4, 1, 5, 3, 1, 1, 1, 4, 5, 1, 2, 3, 1, 0, 5, 1, 4, 3, 1, 3, 3, 3, 3, 1, 4, 7, 3, 5, 1, 2, 1, 1, 1, 0, 7, 3, 3, 5, 7, 5, 7, 4, 1, 2, 7, 5, 3, 5, 7, 3, 3, 7, 5, 1, 5, 0, 0, 3, 0, 1, 7, 3, 1, 4, 3, 3, 5, 7, 1, 1, 3, 2, 3, 3, 1, 5, 2, 1, 3, 3, 0] 
