dagD13.txt 3_2x4.txt True 0.06467661691542288 0.07 455.25 [1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1] 
dagD13.txt 3_2x4.txt True 0.0845771144278607 0.1 452.5 [1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1] 
dagD13.txt 3_2x4.txt True 0.09950248756218906 0.15 432.75 [1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 1, 1, 1, 1, 5, 1] 
dagD13.txt 3_2x4.txt True 0.14925373134328357 0.2 403.75 [1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 7, 7, 1, 1, 1, 7, 1, 1] 
dagD13.txt 3_2x4.txt True 0.14925373134328357 0.3 403.75 [1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 7, 7, 1, 1, 1, 7, 1, 1] 
dagD13.txt 3_2x4.txt True 0.14925373134328357 0.4 403.75 [1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 7, 7, 1, 1, 1, 7, 1, 1] 
dagD13.txt 3_2x4.txt True 0.4129353233830846 0.5 134.75 [3, 7, 7, 7, 7, 3, 3, 7, 3, 7, 7, 7, 7, 7, 7, 7, 3, 1, 7, 7, 3, 3, 5, 5, 5, 3, 7, 7, 3, 5, 1, 1, 3, 5, 3, 1, 5, 1, 1, 1, 5, 5, 3, 5, 1, 5, 1, 1, 1, 5, 5, 1, 3, 3, 1, 5, 1, 5, 5, 5, 1, 1, 5, 5, 1] 
dagD13.txt 3_2x4.txt True 0.4228855721393035 0.6 154.25 [5, 5, 5, 5, 5, 4, 5, 7, 5, 5, 5, 5, 7, 5, 5, 5, 5, 4, 5, 5, 5, 6, 7, 7, 7, 5, 5, 5, 1, 7, 1, 2, 6, 7, 1, 2, 7, 3, 1, 1, 7, 7, 7, 7, 1, 7, 1, 7, 1, 7, 7, 7, 1, 1, 1, 7, 2, 3, 7, 7, 2, 1, 7, 3, 1] 
dagD13.txt 3_2x4.txt True 0.572139303482587 0.7 105.5 [0, 3, 1, 3, 3, 5, 3, 1, 0, 1, 3, 3, 1, 3, 1, 1, 3, 5, 3, 3, 3, 1, 1, 5, 5, 3, 3, 1, 7, 1, 5, 2, 3, 4, 7, 6, 7, 6, 7, 7, 4, 5, 5, 5, 5, 3, 1, 7, 1, 1, 5, 7, 4, 5, 7, 7, 2, 7, 7, 5, 6, 1, 7, 7, 5] 
dagD13.txt 3_2x4.txt True 0.6716417910447762 1 102.25 [5, 7, 7, 1, 7, 5, 5, 5, 5, 7, 7, 6, 3, 4, 4, 7, 5, 3, 6, 7, 7, 5, 6, 5, 5, 5, 4, 7, 2, 7, 5, 0, 4, 5, 3, 3, 3, 7, 0, 1, 2, 1, 0, 1, 7, 5, 1, 3, 1, 3, 5, 3, 1, 1, 1, 2, 3, 3, 3, 7, 3, 1, 3, 3, 1] 
