dag21.txt 3_2x4.txt True 0.02962962962962963 0.04 2878122.6666666665 [0, 4, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag21.txt 3_2x4.txt True 0.05925925925925926 0.06 2703360.0 [0, 4, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag21.txt 3_2x4.txt True 0.07407407407407407 0.08 2615978.6666666665 [0, 4, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag21.txt 3_2x4.txt True 0.08888888888888889 0.1 2528597.3333333335 [0, 4, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag21.txt 3_2x4.txt True 0.1111111111111111 0.12 1764010.6666666667 [0, 0, 0, 4, 0, 0, 2, 2, 0, 4, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2] 
dag21.txt 3_2x4.txt True 0.1259259259259259 0.14 1676629.3333333333 [0, 0, 0, 4, 2, 0, 2, 2, 0, 4, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2] 
dag21.txt 3_2x4.txt True 0.14814814814814814 0.16 1605632.0 [0, 0, 0, 4, 2, 6, 0, 2, 0, 4, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 6, 6, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2] 
dag21.txt 3_2x4.txt True 0.17777777777777778 0.18 1441792.0 [0, 0, 0, 4, 2, 6, 0, 2, 0, 4, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 6, 6, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2] 
dag21.txt 3_2x4.txt True 0.2 0.2 1228800.0 [0, 0, 0, 6, 2, 0, 1, 0, 0, 6, 4, 2, 2, 0, 2, 0, 4, 1, 0, 0, 0, 2, 0, 1, 6, 0, 0, 2, 2, 6, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 6, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 4, 2, 2, 2, 2, 2, 4, 4, 2, 2, 0, 2, 4, 4, 0, 4, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2] 
dag21.txt 3_2x4.txt True 0.24444444444444444 0.25 928426.6666666666 [4, 2, 2, 1, 3, 0, 6, 2, 4, 1, 4, 4, 0, 3, 5, 2, 4, 6, 3, 2, 4, 5, 0, 6, 1, 2, 2, 4, 4, 1, 4, 2, 2, 4, 2, 0, 0, 2, 2, 2, 2, 1, 1, 6, 0, 4, 0, 0, 0, 1, 1, 6, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 0, 4, 4, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0] 
dag21.txt 3_2x4.txt True 0.2962962962962963 0.3 581632.0 [1, 4, 4, 7, 0, 2, 5, 7, 1, 7, 2, 5, 7, 0, 0, 3, 2, 5, 0, 4, 1, 0, 2, 5, 7, 7, 3, 2, 2, 7, 2, 4, 4, 1, 3, 2, 3, 3, 3, 3, 3, 7, 7, 5, 3, 4, 4, 7, 7, 0, 7, 5, 7, 4, 6, 1, 7, 6, 6, 0, 6, 1, 1, 6, 6, 1, 0, 1, 1, 0, 1, 3, 0, 2, 0, 6, 0, 3, 0, 6, 0, 3, 3, 4, 3, 5, 6, 6, 6, 6, 6] 
dag21.txt 3_2x4.txt True 0.34814814814814815 0.35 598016.0 [3, 7, 7, 0, 2, 6, 0, 7, 3, 0, 3, 1, 2, 2, 2, 7, 6, 0, 2, 7, 0, 2, 6, 0, 0, 7, 5, 6, 3, 0, 3, 7, 5, 3, 5, 6, 6, 7, 7, 7, 7, 0, 0, 1, 6, 5, 5, 2, 1, 0, 0, 4, 1, 5, 4, 3, 1, 0, 1, 2, 4, 3, 3, 0, 4, 3, 4, 3, 3, 2, 4, 7, 4, 6, 6, 4, 4, 6, 6, 6, 6, 7, 6, 5, 6, 1, 6, 1, 6, 1, 1] 
