dag13.txt 3_2x4.txt True 0.032520325203252036 0.04 2960042.6666666665 [0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.056910569105691054 0.06 2872661.3333333335 [0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.06504065040650407 0.08 2867200.0 [2, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.08943089430894309 0.1 2692437.3333333335 [2, 6, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.11382113821138211 0.12 2605056.0 [2, 6, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.13821138211382114 0.14 2118997.3333333335 [4, 2, 2, 4, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2] 
dag13.txt 3_2x4.txt True 0.14634146341463414 0.16 2048000.0 [0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 2, 4, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2] 
dag13.txt 3_2x4.txt True 0.17073170731707318 0.18 1611093.3333333333 [6, 4, 0, 6, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 4, 2, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4] 
dag13.txt 3_2x4.txt True 0.1951219512195122 0.2 1436330.6666666667 [6, 4, 2, 6, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 4, 2, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4] 
dag13.txt 3_2x4.txt True 0.24390243902439024 0.25 1135957.3333333333 [0, 6, 4, 0, 4, 2, 2, 2, 6, 0, 3, 0, 0, 0, 2, 2, 6, 0, 0, 2, 3, 2, 0, 2, 3, 2, 0, 3, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 4, 4, 0, 0, 0, 4, 4, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 6, 0, 2, 6, 6, 6] 
dag13.txt 3_2x4.txt True 0.2926829268292683 0.3 565248.0 [4, 5, 4, 4, 1, 7, 5, 5, 5, 6, 0, 1, 1, 0, 0, 3, 5, 6, 6, 0, 0, 5, 1, 5, 0, 4, 4, 1, 4, 0, 4, 1, 0, 6, 1, 1, 1, 2, 7, 4, 7, 4, 7, 1, 2, 0, 0, 0, 2, 1, 0, 6, 0, 1, 6, 0, 0, 2, 2, 6, 6, 0, 2, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 5, 6, 5, 5, 5, 5] 
dag13.txt 3_2x4.txt True 0.34959349593495936 0.35 606208.0 [6, 1, 1, 6, 0, 7, 1, 1, 1, 5, 6, 2, 0, 5, 7, 3, 1, 2, 2, 7, 6, 1, 0, 1, 6, 1, 1, 0, 6, 6, 6, 0, 6, 5, 0, 0, 0, 5, 7, 2, 7, 2, 7, 0, 5, 7, 7, 6, 2, 0, 7, 5, 5, 0, 5, 4, 4, 2, 0, 4, 4, 4, 5, 5, 5, 4, 5, 1, 5, 3, 3, 6, 3, 0, 4, 2, 0, 3, 4, 7, 3, 3, 3] 
