dag5.txt 5_4_3_2x2.txt 0.4411764705882353 1 319488.0 [1, 3, 4, 4, 3, 0, 2, 1, 2, 0, 2, 2, 5, 6, 3, 0, 4, 1, 2, 3, 2, 3, 4, 0, 3, 2, 3, 6, 3, 1, 4, 6, 6, 2, 6, 5, 7, 6, 6, 6, 7, 1, 6, 5, 6, 2, 6, 7, 0, 0, 7, 6, 7, 4, 7, 5, 5, 4, 4, 5, 7, 2, 5, 1, 1, 1, 1, 5, 5, 4, 4] 
dag5.txt 4_1x5.txt 0.4803921568627451 1 352256.0 [7, 2, 8, 4, 2, 8, 0, 0, 3, 6, 8, 3, 4, 3, 2, 2, 6, 8, 3, 9, 9, 0, 9, 2, 2, 0, 0, 0, 0, 0, 0, 7, 7, 9, 8, 0, 0, 7, 7, 7, 8, 4, 7, 0, 7, 6, 6, 7, 4, 8, 8, 2, 8, 2, 1, 3, 0, 6, 6, 5, 1, 6, 4, 0, 6, 6, 6, 0, 4, 6, 6] 
dag5.txt 3_2x2.txt 0.29411764705882354 1 851968.0 [3, 2, 0, 0, 2, 2, 3, 0, 3, 2, 1, 3, 2, 3, 2, 2, 2, 3, 3, 1, 1, 1, 1, 2, 2, 3, 3, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 3, 1, 1, 1, 3, 3, 0, 0, 2, 3, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0] 
dag5.txt 3_2x3.txt 0.35294117647058826 1 546133.3333333334 [3, 5, 4, 0, 1, 0, 1, 3, 1, 0, 0, 5, 4, 5, 1, 2, 0, 5, 1, 1, 1, 1, 1, 5, 1, 1, 1, 5, 1, 3, 1, 4, 4, 1, 4, 2, 2, 4, 4, 4, 4, 0, 4, 2, 4, 4, 4, 4, 4, 0, 4, 5, 4, 4, 2, 5, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 2] 
dag5.txt 5_4_3_2x1.txt 0.2549019607843137 1 614400.0 [2, 3, 1, 1, 3, 0, 1, 2, 1, 0, 3, 1, 0, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 3, 2, 1, 2, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0] 
dag5.txt 5_4_3_2x4.txt 0.49019607843137253 1 174762.66666666666 [3, 15, 6, 1, 5, 4, 8, 3, 2, 5, 12, 7, 10, 7, 5, 4, 6, 4, 2, 12, 2, 14, 2, 15, 5, 8, 14, 4, 14, 3, 14, 10, 10, 12, 12, 14, 3, 3, 10, 10, 12, 9, 10, 14, 10, 13, 13, 1, 1, 12, 12, 8, 1, 12, 11, 11, 11, 9, 9, 0, 8, 13, 0, 0, 13, 13, 13, 0, 0, 13, 13] 
dag5.txt 5_4_3_2x5.txt 0.49019607843137253 1 157286.4 [0, 18, 19, 1, 4, 12, 1, 0, 9, 4, 1, 9, 16, 17, 4, 16, 15, 9, 9, 1, 13, 1, 13, 18, 4, 13, 13, 10, 2, 0, 2, 10, 10, 13, 0, 2, 0, 10, 10, 10, 0, 12, 10, 2, 10, 5, 5, 10, 6, 12, 6, 17, 6, 7, 7, 17, 17, 8, 8, 11, 8, 5, 3, 0, 5, 5, 5, 14, 14, 5, 14] 
dag5.txt 4_1x3.txt 0.5 1 552960.0 [3, 5, 4, 4, 1, 2, 2, 3, 1, 4, 0, 5, 4, 5, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 5, 1, 3, 1, 4, 4, 1, 4, 2, 2, 4, 4, 4, 4, 0, 4, 2, 4, 4, 4, 4, 4, 0, 4, 5, 4, 4, 2, 5, 2, 3, 0, 2, 2, 3, 2, 2, 3, 3, 3, 2, 2, 3, 2] 
dag5.txt 3_2x1.txt 0.14705882352941177 1 1630208.0 [0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag5.txt 4_1x1.txt 0.29411764705882354 1 1667072.0 [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1] 
dag5.txt 3_2x5.txt 0.4117647058823529 1 376832.0 [4, 0, 6, 8, 0, 9, 1, 4, 6, 0, 9, 6, 8, 6, 0, 6, 7, 6, 6, 1, 5, 1, 5, 0, 0, 4, 5, 6, 5, 4, 5, 4, 4, 5, 4, 5, 4, 8, 4, 4, 4, 8, 4, 1, 4, 3, 3, 8, 8, 9, 4, 1, 8, 2, 2, 1, 1, 3, 2, 7, 2, 3, 2, 4, 3, 3, 3, 5, 2, 3, 3] 
dag5.txt 3_2x4.txt 0.49019607843137253 1 436906.6666666667 [2, 1, 0, 2, 1, 0, 2, 6, 4, 0, 2, 4, 6, 4, 1, 0, 2, 4, 4, 1, 2, 1, 4, 1, 1, 2, 1, 4, 1, 6, 4, 6, 4, 2, 6, 4, 6, 3, 6, 6, 6, 6, 3, 5, 6, 7, 7, 3, 2, 0, 3, 4, 3, 3, 3, 4, 3, 7, 7, 5, 3, 7, 5, 6, 7, 7, 7, 5, 5, 7, 5] 
