dagR50.txt 3_2x4.txt True 0.10851419031719532 0.17 902.5 [3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 7, 3, 2, 3, 3, 0, 3, 0, 3, 3, 7, 7, 3, 0, 0, 0, 7, 7, 0, 3, 7, 0, 3, 0, 2, 7, 2, 7, 7, 0, 0, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.10851419031719532 0.18 902.5 [3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 7, 3, 2, 3, 3, 0, 3, 0, 3, 3, 7, 7, 3, 0, 0, 0, 7, 7, 0, 3, 7, 0, 3, 0, 2, 7, 2, 7, 7, 0, 0, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.10851419031719532 0.19 902.5 [3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 7, 3, 2, 3, 3, 0, 3, 0, 3, 3, 7, 7, 3, 0, 0, 0, 7, 7, 0, 3, 7, 0, 3, 0, 2, 7, 2, 7, 7, 0, 0, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.10851419031719532 0.2 902.5 [3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 7, 3, 2, 3, 3, 0, 3, 0, 3, 3, 7, 7, 3, 0, 0, 0, 7, 7, 0, 3, 7, 0, 3, 0, 2, 7, 2, 7, 7, 0, 0, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR50.txt 3_2x4.txt True 0.1636060100166945 0.25 1144.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 7, 7, 7, 7, 1, 7, 2, 7, 3, 7, 7, 7, 7, 7, 7, 2, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 2, 7, 7, 2, 1, 7, 0, 2, 7, 1, 7, 2, 2, 7, 0, 7, 2, 0, 7, 1, 2, 2, 1, 2, 7, 7, 0, 1, 0, 0, 0, 2, 7, 0, 2, 7, 0, 2, 7, 2] 
dagR50.txt 3_2x4.txt True 0.1636060100166945 0.3 1144.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 7, 7, 7, 7, 1, 7, 2, 7, 3, 7, 7, 7, 7, 7, 7, 2, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 2, 7, 7, 2, 1, 7, 0, 2, 7, 1, 7, 2, 2, 7, 0, 7, 2, 0, 7, 1, 2, 2, 1, 2, 7, 7, 0, 1, 0, 0, 0, 2, 7, 0, 2, 7, 0, 2, 7, 2] 
dagR50.txt 3_2x4.txt True 0.1636060100166945 0.35 1144.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 3, 7, 7, 7, 7, 7, 7, 1, 7, 2, 7, 3, 7, 7, 7, 7, 7, 7, 2, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 2, 7, 7, 2, 1, 7, 0, 2, 7, 1, 7, 2, 2, 7, 0, 7, 2, 0, 7, 1, 2, 2, 1, 2, 7, 7, 0, 1, 0, 0, 0, 2, 7, 0, 2, 7, 0, 2, 7, 2] 
dagR50.txt 3_2x4.txt True 0.38564273789649417 0.4 378.0 [1, 3, 3, 3, 3, 0, 0, 3, 0, 3, 0, 3, 3, 1, 3, 1, 3, 3, 3, 3, 0, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 1, 3, 1, 1, 3, 1, 1, 3, 1, 3, 3, 1, 2, 2, 7, 1, 3, 3, 3, 2, 3, 2, 3, 3, 1, 7, 5, 2, 7, 7, 5, 7, 7, 1, 3, 7, 7, 7, 7, 3, 2, 5, 5, 7, 7, 5, 3, 3, 5, 5, 5, 7, 5, 5, 5, 7, 5, 5, 5, 3, 5, 5, 5, 7, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 7, 6, 5, 3, 5, 5, 4, 1, 3, 3, 3, 6, 6, 1, 7, 7, 6, 7, 3, 7, 1, 7, 3, 7, 5, 3, 7, 6, 7, 7, 1, 7, 1, 7, 7, 3, 7, 7, 7, 7, 7, 1, 1, 7, 7, 1, 7, 7, 7, 1, 7, 7, 1, 7, 7, 1, 7] 
dagR50.txt 3_2x4.txt True 0.4373956594323873 0.45 338.0 [4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 1, 4, 5, 5, 5, 5, 1, 5, 4, 4, 1, 5, 4, 5, 1, 5, 5, 5, 4, 1, 5, 5, 5, 1, 5, 5, 5, 7, 7, 1, 7, 1, 1, 5, 7, 1, 7, 7, 4, 7, 1, 7, 7, 7, 7, 6, 1, 7, 7, 7, 5, 7, 7, 1, 3, 7, 7, 7, 6, 3, 7, 5, 5, 7, 5, 3, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 7, 5, 5, 5, 2, 2, 7, 3, 5, 2, 5, 3, 5, 5, 7, 5, 3, 2, 7, 3, 5, 2, 7, 3, 2, 7, 7, 7, 7, 3, 2, 2, 3, 3, 7, 3, 7, 3, 2, 7, 3, 7, 7, 7, 7, 1, 0, 3, 7, 1, 1, 3, 3, 1, 3, 3, 3, 3, 0, 1, 7, 3, 0, 1, 1, 1, 0, 3, 1, 3, 1, 0, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 0, 0, 0, 3, 3, 1, 3, 3, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 3, 3, 0, 1, 3, 1, 3, 3, 3, 0, 3, 3] 
dagR50.txt 3_2x4.txt True 0.4774624373956594 0.5 303.0 [7, 1, 6, 6, 6, 6, 1, 7, 6, 6, 1, 1, 3, 6, 7, 1, 7, 1, 7, 7, 7, 7, 3, 1, 6, 1, 3, 7, 7, 7, 7, 3, 1, 6, 1, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 1, 7, 5, 5, 6, 7, 3, 7, 5, 7, 5, 1, 5, 7, 5, 5, 1, 4, 7, 5, 5, 4, 5, 5, 5, 5, 5, 1, 5, 5, 4, 5, 4, 1, 5, 5, 5, 5, 3, 5, 4, 3, 5, 4, 5, 5, 5, 5, 7, 7, 5, 5, 4, 5, 7, 4, 5, 3, 3, 4, 7, 7, 3, 3, 5, 5, 5, 7, 2, 7, 5, 3, 3, 3, 3, 4, 2, 3, 2, 3, 3, 5, 3, 2, 2, 3, 7, 3, 0, 3, 2, 2, 3, 3, 3, 3, 2, 0, 3, 3, 1, 3, 3, 1, 1, 3, 3, 3, 1, 3, 0, 1, 1, 1, 1, 3, 0, 1, 1, 3, 1, 3, 2, 1, 1, 0, 1, 7, 1, 0, 5, 5, 3, 1, 1, 1, 1, 7, 0, 7, 5, 1, 0, 5, 1, 1, 7, 1, 7, 5, 7, 1, 7, 5] 
dagR50.txt 3_2x4.txt True 0.48414023372287146 0.55 295.25 [3, 2, 1, 3, 3, 3, 3, 2, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 1, 3, 2, 3, 3, 2, 1, 1, 1, 1, 1, 3, 3, 7, 2, 1, 2, 3, 1, 3, 1, 2, 3, 1, 7, 1, 1, 1, 1, 5, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 7, 1, 1, 0, 0, 0, 5, 1, 0, 1, 0, 5, 0, 1, 1, 1, 7, 7, 1, 7, 6, 1, 1, 1, 6, 1, 7, 1, 0, 3, 7, 7, 7, 3, 1, 7, 6, 5, 6, 5, 3, 5, 7, 5, 3, 7, 7, 7, 6, 7, 7, 5, 7, 7, 5, 3, 6, 5, 7, 3, 7, 5, 7, 7, 5, 7, 6, 3, 3, 7, 7, 7, 7, 7, 7, 6, 5, 5, 5, 5, 5, 5, 7, 4, 7, 5, 3, 4, 7, 5, 7, 5, 5, 5, 7, 7, 5, 5, 7, 5, 7, 5, 7, 4, 1, 5, 5, 4, 4, 5, 5, 7, 7, 1, 5, 5, 5, 5, 4, 5, 4, 4, 1, 5, 4, 7, 5] 
