dagH42.txt 3_2x4.txt True 0.061068702290076333 0.07 607.5 [7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 3_2x4.txt True 0.08396946564885496 0.1 595.5 [7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 3_2x4.txt True 0.1450381679389313 0.15 571.75 [7, 7, 7, 7, 1, 7, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 3_2x4.txt True 0.19083969465648856 0.2 548.25 [7, 7, 7, 7, 1, 1, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 3_2x4.txt True 0.29389312977099236 0.3 405.0 [7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 6, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 3, 7, 4, 7, 7, 4, 7, 5, 7, 7, 7, 7, 7, 3, 3, 3, 1, 4, 3, 4, 3, 7, 4, 7, 3, 1, 4, 3, 4, 5, 4, 3, 3, 7, 7, 3, 4, 4, 7, 7, 4, 3] 
dagH42.txt 3_2x4.txt True 0.37786259541984735 0.4 237.75 [3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 5, 3, 3, 3, 3, 3, 2, 3, 6, 5, 1, 4, 3, 2, 7, 6, 3, 3, 3, 3, 5, 1, 7, 7, 3, 5, 3, 7, 3, 5, 4, 7, 4, 1, 7, 3, 3, 5, 7, 7, 5, 7, 7, 7, 1, 7, 7, 3, 7, 7, 4, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 3] 
dagH42.txt 3_2x4.txt True 0.5 0.5 442.0 [0, 0, 3, 3, 1, 2, 1, 2, 1, 0, 2, 2, 1, 1, 0, 3, 1, 0, 2, 1, 0, 0, 1, 3, 2, 4, 3, 2, 0, 1, 2, 1, 7, 4, 1, 3, 5, 7, 6, 2, 3, 2, 6, 7, 2, 3, 6, 4, 4, 4, 7, 1, 3, 6, 5, 3, 5, 7, 6, 6, 4, 6, 1, 4, 4, 5, 6, 6, 4, 7, 7, 6, 7, 4, 6, 6, 4, 5, 4, 7, 5, 5, 5, 4, 7] 
dagH42.txt 3_2x4.txt True 0.5992366412213741 0.6 193.0 [7, 7, 4, 5, 5, 5, 5, 1, 6, 7, 7, 7, 1, 5, 5, 0, 5, 7, 6, 6, 7, 7, 6, 5, 4, 5, 4, 7, 0, 5, 4, 6, 5, 6, 1, 1, 0, 1, 1, 7, 3, 7, 3, 2, 1, 4, 3, 3, 3, 1, 2, 6, 1, 0, 0, 4, 1, 2, 3, 3, 1, 3, 1, 1, 0, 4, 1, 3, 1, 1, 2, 2, 2, 1, 3, 3, 3, 0, 1, 2, 4, 1, 0, 1, 2] 
dagH42.txt 3_2x4.txt True 0.6603053435114504 0.7 130.5 [7, 7, 4, 5, 5, 5, 5, 7, 3, 7, 7, 7, 5, 5, 5, 0, 5, 7, 6, 6, 7, 7, 6, 5, 6, 5, 4, 7, 7, 5, 4, 6, 5, 5, 3, 1, 0, 1, 1, 7, 3, 7, 3, 2, 7, 4, 3, 3, 3, 1, 2, 6, 1, 0, 0, 3, 1, 2, 3, 7, 1, 3, 1, 1, 0, 4, 5, 3, 7, 1, 2, 2, 1, 1, 3, 3, 3, 0, 1, 2, 4, 1, 3, 1, 3] 
dagH42.txt 3_2x4.txt True 0.8129770992366412 1 134.75 [2, 5, 6, 5, 7, 7, 1, 7, 5, 1, 1, 2, 5, 1, 5, 7, 4, 4, 7, 5, 2, 3, 1, 5, 1, 1, 7, 5, 3, 7, 6, 5, 4, 3, 5, 5, 1, 7, 0, 3, 3, 7, 1, 4, 7, 7, 1, 0, 1, 6, 6, 0, 3, 1, 4, 3, 1, 5, 3, 7, 3, 1, 3, 6, 0, 3, 5, 0, 3, 1, 5, 0, 7, 1, 1, 2, 7, 2, 3, 5, 3, 1, 3, 7, 5] 
dagH42.txt 3_2x2.txt True 0.04580152671755725 0.07 1226.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3] 
dagH42.txt 3_2x2.txt True 0.08015267175572519 0.1 1201.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3] 
dagH42.txt 3_2x2.txt True 0.14122137404580154 0.15 1152.5 [3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3] 
dagH42.txt 3_2x2.txt True 0.1946564885496183 0.2 975.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 2, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 2, 1, 1, 0, 3, 3, 3, 3, 3, 2, 3, 1, 3, 1, 1, 3, 1, 3, 3, 1, 3, 3, 2, 1, 2, 3, 1, 3, 1] 
dagH42.txt 3_2x2.txt True 0.2900763358778626 0.3 583.0 [2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 0, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 3, 3, 2, 0, 2, 3, 3, 2, 0, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3] 
dagH42.txt 3_2x2.txt True 0.3969465648854962 0.4 273.6666666666667 [2, 2, 3, 3, 2, 0, 2, 0, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 3, 0, 2, 2, 3, 2, 1, 2, 2, 3, 1, 1, 0, 3, 3, 3, 0, 1, 3, 3, 0, 2, 0, 0, 1, 1, 3, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0] 
dagH42.txt 3_2x2.txt True 0.4351145038167939 0.5 261.0 [2, 2, 3, 3, 2, 0, 2, 0, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 3, 0, 2, 2, 3, 2, 1, 2, 2, 3, 1, 1, 0, 3, 3, 3, 0, 1, 3, 3, 0, 2, 0, 0, 1, 1, 3, 1, 1, 3, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0] 
dagH42.txt 3_2x2.txt True 0.4351145038167939 0.6 261.0 [2, 2, 3, 3, 2, 0, 2, 0, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 2, 3, 0, 2, 2, 3, 2, 1, 2, 2, 3, 1, 1, 0, 3, 3, 3, 0, 1, 3, 3, 0, 2, 0, 0, 1, 1, 3, 1, 1, 3, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0] 
dagH42.txt 3_2x2.txt True 0.683206106870229 0.7 257.3333333333333 [3, 3, 2, 2, 0, 2, 3, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 3, 3, 1, 0, 0, 2, 1, 3, 1, 2, 2, 1, 1, 2, 0, 1, 0, 0, 3, 1, 1, 3, 1, 0, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 2, 0, 1, 3, 0, 0, 2, 0, 1, 1, 1, 2, 2] 
dagH42.txt 3_2x2.txt True 0.683206106870229 1 257.3333333333333 [3, 3, 2, 2, 0, 2, 3, 2, 3, 0, 2, 3, 0, 2, 2, 3, 3, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 3, 3, 1, 0, 0, 2, 1, 3, 1, 2, 2, 1, 1, 2, 0, 1, 0, 0, 3, 1, 1, 3, 1, 0, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 2, 0, 1, 3, 0, 0, 2, 0, 1, 1, 1, 2, 2] 
dagH42.txt 3_2x1.txt True 0.0648854961832061 0.07 1207.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1] 
dagH42.txt 3_2x1.txt True 0.08015267175572519 0.1 1183.0 [1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1] 
dagH42.txt 3_2x1.txt True 0.1297709923664122 0.15 1135.0 [1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1] 
